City ID,City,Country,City Date,Lat,Lng,Max Temp,Humidity,Clouds,Wind Speed
5110365,broome,US,1593387542,42.25,-75.83,73.4,64,1,10.29
2229681,lagdo,CM,1593387542,9.05,13.73,74.79,92,69,1.99
2618795,klaksvik,FO,1593387542,62.23,-6.59,55.4,76,71,20.8
2012349,krasnyy chikoy,RU,1593387542,50.36,108.75,65.32,79,51,1.43
2071860,esperance,AU,1593387542,-33.87,121.9,51.8,81,90,14.99
3372964,lagoa,PT,1593387542,39.05,-27.98,67.48,94,0,8.25
3838233,salta,AR,1593387542,-24.79,-65.41,48.2,70,18,3.36
1627035,simpang,ID,1593387542,-1.27,104.08,74.93,92,42,3.85
2548885,fez,MA,1593387273,34.04,-5.0,75.2,60,0,9.17
1633419,padang,ID,1593387543,-0.95,100.35,78.49,77,62,3.02
3347019,namibe,AO,1593387543,-15.2,12.15,66.74,65,0,3.51
2527087,tiznit,MA,1593387543,29.58,-9.5,69.19,49,0,0.34
686090,asau,RO,1593387543,46.43,26.4,62.01,91,4,5.23
3628473,san cristobal,VE,1593387543,7.77,-72.22,80.6,61,40,20.8
1621313,ambulu,ID,1593387543,-8.35,113.61,76.5,86,59,4.16
5991056,kenora,CA,1593387261,49.82,-94.43,86.0,37,40,17.22
1605483,that phanom,TH,1593387543,16.94,104.71,80.6,88,20,5.82
1582886,dong hoi,VN,1593387544,17.48,106.6,84.07,70,20,7.07
7281807,seddon,AU,1593387544,-37.81,144.89,42.01,93,0,4.16
3521941,panuco,MX,1593387544,22.05,-98.17,86.0,79,75,6.93
1528998,yumen,CN,1593387544,40.28,97.2,73.99,28,0,9.44
4938048,grafton,US,1593387544,42.21,-71.69,68.0,88,90,11.41
516588,nyrob,RU,1593387544,60.73,56.72,42.04,94,100,8.79
1521315,lisakovsk,KZ,1593387544,52.54,62.49,47.84,74,2,9.28
1337618,manadhoo,MV,1593387544,5.77,73.38,82.9,79,0,14.52
3121238,grado,ES,1593387545,43.39,-6.07,62.01,93,75,5.82
2063042,port hedland,AU,1593387545,-20.32,118.57,57.2,71,2,6.93
2191562,dunedin,NZ,1593387452,-45.87,170.5,48.99,78,100,1.99
3385899,tutoia,BR,1593387545,-2.76,-42.27,78.58,88,18,9.06
6071900,melita,CA,1593387545,49.27,-101.0,82.0,50,88,8.99
1216475,muborak,UZ,1593387545,39.26,65.15,68.31,24,47,12.75
3466980,caravelas,BR,1593387545,-17.71,-39.25,73.15,84,8,8.16
1684245,tagusao,PH,1593387545,9.19,117.81,80.73,80,100,5.68
86049,jalu,LY,1593387546,29.03,21.55,76.32,47,0,6.06
6173220,valleyview,CA,1593387546,55.07,-117.29,60.33,80,100,5.14
1259385,port blair,IN,1593387546,11.67,92.75,82.26,78,98,9.1
2121197,sinegorye,RU,1593387546,62.08,150.48,76.15,33,83,3.51
5134295,roma,US,1593387546,43.21,-75.46,77.0,61,1,11.41
6067472,marystown,CA,1593387546,47.17,-55.15,58.55,93,100,5.88
3620266,corn island,NI,1593387546,12.17,-83.04,82.02,82,100,19.6
2024626,dzhebariki-khaya,RU,1593387546,62.22,135.8,84.4,38,11,1.68
4697330,hewitt,US,1593387546,31.46,-97.2,86.0,58,1,19.46
3446880,tapes,BR,1593387547,-30.67,-51.4,51.75,76,38,7.25
3867427,mayor pablo lagerenza,PY,1593387547,-19.93,-60.77,64.33,56,79,5.48
2012530,zhigansk,RU,1593387547,66.77,123.37,68.65,53,0,17.63
6096551,pangnirtung,CA,1593387547,66.15,-65.71,47.68,62,37,3.04
5166009,painesville,US,1593387547,41.72,-81.25,77.0,57,1,4.56
3466165,cidreira,BR,1593387502,-30.18,-50.21,55.38,63,9,7.78
2070998,geraldton,AU,1593387547,-28.77,114.6,66.2,63,40,19.46
986717,kruisfontein,ZA,1593387547,-34.0,24.73,50.43,74,30,10.04
1634614,nabire,ID,1593387548,-3.37,135.48,79.3,82,100,2.39
2610343,vestmanna,FO,1593387548,62.16,-7.17,55.4,76,64,20.8
2446796,bilma,NE,1593387548,18.69,12.92,84.52,15,0,5.06
2034638,sujiatun,CN,1593387548,41.66,123.34,71.6,83,100,6.71
1162862,uthal,PK,1593387548,25.81,66.62,83.59,76,61,3.78
299900,talas,TR,1593387548,38.69,35.55,57.2,82,0,2.24
1853174,sakaiminato,JP,1593387548,35.55,133.23,75.2,83,75,3.36
2165828,gatton,AU,1593387548,-27.55,152.28,59.0,82,0,4.7
1272653,dibai,IN,1593387549,28.22,78.25,86.86,69,70,14.58
6150293,smoky lake,CA,1593387549,54.12,-112.47,66.0,75,98,5.99
2522325,aguimes,ES,1593387549,27.91,-15.45,73.4,73,75,23.04
3461484,igreja nova,BR,1593387549,-10.13,-36.66,70.63,91,1,4.38
5850554,makakilo city,US,1593387549,21.35,-158.09,87.8,58,1,11.41
6113406,prince rupert,CA,1593387549,54.32,-130.32,57.2,87,1,10.29
161901,kaka,TM,1593387549,37.35,59.61,68.77,23,57,2.62
2139521,noumea,NC,1593387415,-22.28,166.46,71.6,53,1,5.82
3452640,porto seguro,BR,1593387549,-16.45,-39.06,71.6,83,40,2.24
3421765,nanortalik,GL,1593387550,60.14,-45.24,40.26,86,47,10.36
1059051,miandrivazo,MG,1593387550,-19.52,45.47,71.19,69,0,1.5
3571913,marsh harbour,BS,1593387313,26.54,-77.06,82.58,69,80,8.03
1502073,krasnoselkup,RU,1593387550,65.7,82.47,58.64,73,72,24.36
2294915,takoradi,GH,1593387550,4.88,-1.76,76.26,88,87,12.88
2509491,villarrobledo,ES,1593387550,39.27,-2.6,75.0,56,0,7.0
6137462,saint-augustin,CA,1593387550,51.23,-58.65,54.88,77,4,18.9
1271215,gidam,IN,1593387550,18.98,81.4,77.0,87,96,0.94
3992842,petatlan,MX,1593387551,17.52,-101.27,91.4,59,40,9.17
286245,sur,OM,1593387551,22.57,59.53,84.67,72,56,14.2
5126787,middle island,US,1593387521,40.88,-72.94,77.0,69,1,6.93
502903,rameshki,RU,1593387551,57.34,36.05,47.93,86,1,5.37
1855612,nara,JP,1593387551,34.69,135.8,78.01,69,1,2.24
2317397,bandundu,CD,1593387551,-3.32,17.37,78.93,51,25,1.7
3871336,santiago,CL,1593387457,-33.46,-70.65,53.6,66,90,3.36
4542975,moore,US,1593387495,35.34,-97.49,84.99,70,75,21.92
3580733,bodden town,KY,1593387552,19.28,-81.25,87.8,74,20,10.29
3412093,vestmannaeyjar,IS,1593387490,63.44,-20.27,51.1,94,100,11.12
4992232,escanaba,US,1593387332,45.75,-87.06,75.2,50,1,5.82
1501377,kungurtug,RU,1593387552,50.6,97.52,60.67,59,0,1.28
5495360,tucumcari,US,1593387553,35.17,-103.72,102.2,10,1,26.4
3421719,narsaq,GL,1593387553,60.92,-46.05,50.0,61,87,14.99
3395458,maragogi,BR,1593387553,-9.01,-35.22,75.15,85,60,9.01
933633,khudumelapye,BW,1593387553,-23.88,24.75,47.41,48,0,7.16
733722,ahtopol,BG,1593387553,42.1,27.95,69.01,72,0,3.36
1019760,bethal,ZA,1593387553,-26.46,29.47,35.01,82,0,1.48
1637001,luwuk,ID,1593387554,-0.95,122.79,79.23,77,100,5.12
764679,minsk mazowiecki,PL,1593387554,52.18,21.57,66.0,94,68,2.64
3470137,belmonte,BR,1593387554,-15.86,-38.88,71.6,83,40,2.24
5563839,fortuna,US,1593387533,40.6,-124.16,64.0,59,20,23.04
3838859,rio gallegos,AR,1593387268,-51.62,-69.22,17.6,85,0,5.82
2138555,poum,NC,1593387554,-20.23,164.02,72.25,62,63,9.01
96994,dahuk,IQ,1593387554,36.87,42.99,79.29,25,0,4.27
5866583,kodiak,US,1593387546,57.79,-152.41,55.4,62,90,9.17
1701410,manubul,PH,1593387554,5.47,120.8,80.08,79,100,11.5
2315417,inongo,CD,1593387554,-1.95,18.27,71.78,73,68,3.98
1791539,wencheng,CN,1593387555,33.06,113.8,74.91,79,55,8.95
3455461,palmares do sul,BR,1593387555,-30.26,-50.51,52.38,68,11,6.91
2167426,emerald,AU,1593387555,-23.53,148.17,64.4,72,40,6.93
5746545,portland,US,1593387466,45.52,-122.68,72.0,46,40,12.75
1733432,kota kinabalu,MY,1593387434,5.97,116.07,75.2,83,40,4.7
3911925,la paz,BO,1593387503,-16.5,-68.15,46.4,22,0,5.82
4031742,egvekinot,RU,1593387555,66.32,-179.17,37.38,77,97,10.4
656820,iisalmi,FI,1593387555,63.56,27.19,55.4,71,5,6.93
4031637,lavrentiya,RU,1593387556,65.58,-171.0,40.96,74,52,14.58
3354071,oranjemund,NA,1593387556,-28.55,16.43,55.6,73,0,14.67
3453586,piranhas,BR,1593387556,-16.43,-51.82,73.27,58,44,6.04
5380437,pacific grove,US,1593387556,36.62,-121.92,64.0,67,90,13.87
1804651,kunming,CN,1593387433,25.04,102.72,72.0,93,75,11.18
113659,tabas,IR,1593387448,33.6,56.92,82.4,20,0,2.24
1812256,dongsheng,CN,1593387556,39.82,109.98,66.76,47,48,11.32
4328010,houma,US,1593387307,29.6,-90.72,89.01,74,40,6.93
1715335,davila,PH,1593387557,18.47,120.58,80.6,88,75,4.7
3520994,puerto escondido,MX,1593387557,15.85,-97.07,87.8,66,40,6.93
1269993,hojai,IN,1593387557,26.0,92.87,76.5,92,52,4.18
1791748,wanxian,CN,1593387557,30.8,108.39,77.22,82,65,1.19
6067747,matagami,CA,1593387557,49.75,-77.63,78.8,41,1,10.29
1267390,kavaratti,IN,1593387557,10.57,72.64,83.77,80,100,20.47
2026659,bira,RU,1593387557,49.0,132.47,71.58,62,100,3.02
2091996,madang,PG,1593387557,-5.22,145.8,83.53,69,93,2.53
3395981,maceio,BR,1593387470,-9.67,-35.74,71.6,100,40,2.24
1805857,jieshi,CN,1593387558,22.81,115.83,83.68,79,100,6.04
2171099,codrington,AU,1593387558,-38.27,141.97,48.0,74,6,5.79
1516589,zhezkazgan,KZ,1593387558,47.8,67.71,66.4,40,79,15.95
1722028,cabadiangan,PH,1593387558,9.75,122.47,78.37,81,100,5.12
3576994,cockburn town,TC,1593387558,21.46,-71.14,84.2,70,40,9.17
2063036,port lincoln,AU,1593387558,-34.73,135.87,53.46,54,0,16.46
494304,shipitsyno,RU,1593387558,61.28,46.52,38.5,95,71,4.45
3832899,viedma,AR,1593387558,-40.81,-63.0,41.38,76,100,6.42
6620339,karratha,AU,1593387558,-20.74,116.85,70.2,34,22,6.82
2612689,stege,DK,1593387559,54.99,12.28,61.0,1,99,4.07
2038569,baicheng,CN,1593387559,45.62,122.82,64.99,66,53,3.0
518602,novomichurinsk,RU,1593387559,54.04,39.75,60.57,96,100,9.6
1810979,fuling,CN,1593387559,29.7,107.39,78.13,83,94,0.76
2135517,norsup,VU,1593387559,-16.07,167.38,80.6,83,75,6.93
2094027,kieta,PG,1593387559,-6.22,155.63,85.41,61,27,3.85
3395497,maracacume,BR,1593387559,-2.04,-45.96,74.44,94,83,2.39
2636790,stornoway,GB,1593387559,58.21,-6.39,54.0,100,86,5.82
3398480,gurupa,BR,1593387560,-1.41,-51.64,74.98,93,95,3.04
472490,volodarskiy,RU,1593387560,46.4,48.54,68.0,64,0,8.95
1791779,wanning,CN,1593387560,18.8,110.4,83.79,78,37,7.11
5130076,oswego,US,1593387560,43.45,-76.15,75.0,69,75,10.29
3899695,ancud,CL,1593387560,-41.87,-73.82,46.99,100,90,2.24
2031964,darhan,MN,1593387560,49.49,105.92,66.36,70,100,3.27
179634,takaungu,KE,1593387560,-3.68,39.86,75.63,86,12,12.59
3680539,cuaspud,CO,1593387560,0.86,-77.73,47.68,88,84,4.14
2514301,mao,ES,1593387560,39.89,4.27,71.6,94,0,4.7
2467813,rafraf,TN,1593387561,37.19,10.18,73.4,88,20,4.7
3544091,pinar del rio,CU,1593387561,22.42,-83.7,82.45,75,34,6.13
607610,zhanaozen,KZ,1593387561,43.3,52.8,66.61,63,97,10.87
2014836,tupik,RU,1593387561,54.43,119.93,67.8,65,78,2.06
3193726,pag,HR,1593387561,44.45,15.06,62.6,88,3,1.12
1498283,mugur-aksy,RU,1593387561,50.35,90.5,52.7,77,100,3.89
2112802,hasaki,JP,1593387561,35.73,140.83,77.0,73,40,8.05
5364271,laguna,US,1593387561,38.42,-121.42,82.99,32,1,11.41
2177069,ballina,AU,1593387561,-28.87,153.57,57.2,82,40,9.17
502738,rassvet,RU,1593387562,46.83,40.75,66.65,55,0,6.93
2630299,hofn,IS,1593387562,64.25,-15.21,54.36,62,94,24.99
1490085,tarko-sale,RU,1593387562,64.92,77.78,55.99,94,57,24.7
3839307,rawson,AR,1593387562,-43.3,-65.1,41.83,65,100,5.93
1499053,megion,RU,1593387562,61.03,76.11,53.6,87,75,15.66
2128975,nemuro,JP,1593387562,43.32,145.57,50.36,92,99,14.92
2155742,narrabri,AU,1593387562,-30.32,149.78,50.0,71,13,9.17
3355672,luderitz,NA,1593387563,-26.65,15.16,57.2,71,0,9.17
100926,umm lajj,SA,1593387563,25.02,37.27,84.15,53,9,10.16
3668012,simiti,CO,1593387563,7.96,-73.94,78.37,85,100,2.53
2027806,amazar,RU,1593387563,53.86,120.88,72.28,61,26,1.28
162158,baherden,TM,1593387563,38.44,57.43,75.31,18,63,0.89
1635164,mlonggo,ID,1593387563,-6.53,110.7,75.2,83,20,3.36
2014078,urusha,RU,1593387563,54.05,122.9,74.25,52,29,1.95
3448903,sao joao da barra,BR,1593387563,-21.64,-41.05,68.99,85,94,10.04
1252795,yanam,IN,1593387564,16.73,82.22,81.64,89,100,1.01
3530103,cozumel,MX,1593387559,20.51,-86.95,86.0,74,40,6.93
3924895,placido de castro,BR,1593387564,-10.34,-67.19,73.96,85,52,2.46
3625066,zaraza,VE,1593387564,9.35,-65.32,75.69,90,38,6.29
4362001,mayo,US,1593387564,38.89,-76.51,84.99,62,1,3.36
1715015,dicabisagan,PH,1593387564,17.08,122.42,84.24,71,100,8.99
3372472,vila franca do campo,PT,1593387564,37.72,-25.43,68.0,82,40,5.82
2732547,vila nova de famalicao,PT,1593387428,41.41,-8.52,64.99,100,75,4.7
732015,dospat,BG,1593387565,41.65,24.17,53.37,68,0,3.09
2084442,vanimo,PG,1593387565,-2.67,141.3,82.63,75,74,3.15
2128815,obihiro,JP,1593387565,42.92,143.2,57.2,87,75,2.24
5972762,hay river,CA,1593387565,60.82,-115.8,66.2,42,40,8.05
4389658,harrisonville,US,1593387565,38.65,-94.35,87.8,58,75,6.93
1495586,parabel,RU,1593387565,58.7,81.48,56.14,70,13,14.76
780687,berlevag,NO,1593387565,70.86,29.09,41.92,85,96,6.82
3385077,conde,BR,1593387566,-7.26,-34.91,73.4,100,75,9.17
2194098,ahipara,NZ,1593387566,-35.17,173.17,58.28,74,18,19.53
2039557,khasan,RU,1593387566,42.43,130.64,61.48,91,96,3.47
4231997,avera,US,1593387566,33.19,-82.53,91.4,49,40,9.17
1812728,dingzhou,CN,1593387566,38.51,115.0,71.6,88,40,4.47
826558,surok,RU,1593387566,56.45,48.12,48.2,93,40,6.71
3421193,paamiut,GL,1593387566,61.99,-49.67,39.99,88,49,13.44
920233,chibombo,ZM,1593387566,-14.66,28.07,56.03,46,0,3.6
1491197,spassk,RU,1593387386,52.75,87.75,53.74,94,100,1.19
1687186,sarangani,PH,1593387567,5.4,125.46,80.04,78,100,15.41
2439376,tahoua,NE,1593387567,14.89,5.27,86.0,66,77,9.17
5843495,worland,US,1593387567,44.02,-107.96,73.99,46,1,4.7
2109528,buala,SB,1593387567,-8.14,159.59,85.86,67,54,5.21
2098329,daru,PG,1593387567,-9.08,143.21,79.61,83,58,16.73
6138980,saint-raymond,CA,1593387567,45.47,-73.61,72.0,73,90,16.11
1510689,baykit,RU,1593387567,61.67,96.37,71.44,58,100,3.4
1861280,itoman,JP,1593387567,26.12,127.67,84.2,89,40,9.17
3448455,sao miguel do araguaia,BR,1593387567,-13.28,-50.16,74.98,44,7,3.04
5478673,meadow lake,US,1593387567,34.8,-106.54,91.99,9,75,6.93
4033356,tiarei,PF,1593387568,-17.53,-149.33,86.0,45,40,6.93
2136825,isangel,VU,1593387568,-19.55,169.27,75.2,78,90,5.82
1513491,komsomolskiy,UZ,1593387568,40.43,71.72,64.4,39,0,9.17
5870133,nome,US,1593387568,64.5,-165.41,46.4,87,90,8.05
1847947,shingu,JP,1593387568,33.73,135.98,75.2,73,0,4.7
371466,ler,SS,1593387568,8.3,30.14,75.85,77,20,2.8
2412408,nioro,GM,1593387568,13.35,-15.75,79.75,74,46,11.01
2132606,samarai,PG,1593387568,-10.62,150.67,78.6,84,77,16.62
962367,richards bay,ZA,1593387569,-28.78,32.04,61.84,68,0,5.23
3517970,pochutla,MX,1593387569,15.74,-96.47,89.6,52,90,11.41
3868626,valparaiso,CL,1593387569,-33.04,-71.63,53.6,100,90,5.82
3897774,buin,CL,1593387569,-33.73,-70.75,53.6,76,90,6.93
3354077,opuwo,NA,1593387569,-18.06,13.84,56.77,37,0,7.83
5887916,athabasca,CA,1593387457,54.72,-113.29,62.46,74,86,14.05
3533462,acapulco,MX,1593387482,16.86,-99.89,87.8,66,40,10.29
1572151,nha trang,VN,1593387490,12.25,109.18,80.6,88,40,1.12
2025456,chernyshevskiy,RU,1593387569,63.01,112.47,67.6,61,87,4.94
1638775,payo,ID,1593387570,-3.75,103.64,72.63,92,20,2.1
5973108,hearst,CA,1593387406,49.68,-83.67,81.34,42,34,1.14
921786,mitsamiouli,KM,1593387570,-11.38,43.28,77.85,72,0,3.56
3386213,touros,BR,1593387476,-5.2,-35.46,77.0,94,40,6.93
2439155,tanout,NE,1593387570,14.97,8.89,89.64,31,0,7.23
2381972,adrar,MR,1593387570,20.5,-10.07,97.38,9,0,13.87
286621,salalah,OM,1593387570,17.02,54.09,84.2,89,40,3.36
3675987,los palmitos,CO,1593387570,9.38,-75.27,76.8,89,100,5.75
2108502,honiara,SB,1593387571,-9.43,159.95,87.8,70,40,5.82
3156980,floro,NO,1593387571,61.6,5.03,59.0,87,40,6.93
2019951,mirnyy,RU,1593387571,62.54,113.96,68.0,64,53,6.71
1257528,samdari,IN,1593387571,25.82,72.58,88.16,59,20,17.58
64814,bandarbeyla,SO,1593387571,9.49,50.81,80.98,70,2,28.34
4033557,tautira,PF,1593387571,-17.73,-149.15,86.0,45,40,6.93
146214,pafos,CY,1593387571,34.77,32.42,71.6,94,0,4.7
1259012,raichur,IN,1593387571,16.2,77.37,79.83,78,100,9.48
3377301,mabaruma,GY,1593387571,8.2,-59.78,75.63,90,41,3.78
2161515,kiama,AU,1593387572,-34.68,150.87,55.0,87,78,3.0
4705349,laredo,US,1593387364,27.51,-99.51,93.2,49,1,13.87
895269,beitbridge,ZW,1593387572,-22.22,30.0,58.55,53,0,20.27
3520064,salina cruz,MX,1593387288,16.17,-95.2,86.18,66,51,5.5
4844309,torrington,US,1593387536,41.8,-73.12,73.99,90,91,2.82
1695751,panacan,PH,1593387572,9.25,118.41,77.0,94,90,4.7
215976,ilebo,CD,1593387572,-4.32,20.58,73.29,66,17,0.89
2347758,bara,NG,1593387572,10.37,10.73,74.48,83,97,10.27
104515,mecca,SA,1593387519,21.43,39.83,90.88,22,71,4.43
5711149,altamont,US,1593387311,42.21,-121.74,62.01,36,20,19.46
1797535,qiongshan,CN,1593387573,20.01,110.35,80.6,94,88,4.47
1045114,inhambane,MZ,1593387573,-23.86,35.38,68.22,80,0,10.25
5861897,fairbanks,US,1593387573,64.84,-147.72,64.4,42,40,17.22
1246294,galle,LK,1593387573,6.04,80.22,81.84,82,51,14.03
343292,asosa,ET,1593387573,10.07,34.53,61.36,87,88,3.42
1268159,kanchipuram,IN,1593387573,12.83,79.72,80.6,83,40,2.24
3577430,road town,VG,1593387573,18.42,-64.62,84.2,74,40,6.93
3374083,bathsheba,BB,1593387574,13.22,-59.52,82.4,78,20,14.99
1498087,nadym,RU,1593387574,65.53,72.52,50.09,95,100,18.86
1254046,tura,IN,1593387574,25.52,90.22,73.94,97,97,5.66
2126682,bilibino,RU,1593387574,68.05,166.44,47.05,53,79,6.89
3893629,coquimbo,CL,1593387574,-29.95,-71.34,53.6,93,90,4.7
2240449,luanda,AO,1593387430,-8.84,13.23,69.8,88,40,3.36
1808106,hongjiang,CN,1593387574,27.11,110.0,82.11,73,99,7.27
2122493,omsukchan,RU,1593387574,62.53,155.8,68.31,32,84,7.76
3671519,puerto carreno,CO,1593387574,6.19,-67.49,80.6,83,20,5.82
2139259,ouegoa,NC,1593387575,-20.35,164.43,75.13,53,54,6.73
2155562,nelson bay,AU,1593387575,-32.72,152.15,53.01,93,75,9.17
1258715,ramban,IN,1593387575,33.25,75.25,67.24,54,8,8.72
5356012,healdsburg,US,1593387575,38.61,-122.87,84.99,17,1,19.46
779554,honningsvag,NO,1593387575,70.98,25.97,42.98,85,97,12.1
363656,yambio,SS,1593387575,4.57,28.4,66.99,92,56,1.88
3451138,rio grande,BR,1593387325,-32.03,-52.1,39.99,94,66,5.23
1512019,aksarka,RU,1593387575,66.56,67.8,47.82,71,100,18.88
6316343,alta floresta,BR,1593387575,-9.88,-56.09,76.17,60,58,3.87
1648759,bima,ID,1593387576,-8.47,118.72,77.47,80,100,4.34
1899102,nagato,JP,1593387576,34.38,131.2,75.2,83,75,4.7
1272783,dhemaji,IN,1593387576,27.48,94.58,77.16,86,31,1.97
332746,korem,ET,1593387576,12.51,39.52,59.0,68,10,9.15
5815135,washington,US,1593387289,47.5,-120.5,70.0,37,80,4.0
214389,kaniama,CD,1593387576,-7.57,24.18,70.29,44,35,3.78
1855540,naze,JP,1593387576,28.37,129.48,82.4,100,75,9.17
